estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_dram_bw,time_by_gti_bw,time_by_llc_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,llc_bytes,llc_read_bytes,llc_write_bytes,llc_bytes_ck,llc_read_bytes_ck,llc_write_bytes_ck,llc_total_bw,llc_read_bw,llc_write_bw,llc_total_bw_util,llc_read_bw_util,llc_write_bw_util,llc_read_time,llc_write_time,dram_bytes,dram_write_bytes,dram_read_bytes,dram_bytes_ck,dram_write_bytes_ck,dram_read_bytes_ck,dram_total_bw,dram_read_bw,dram_write_bw,dram_total_bw_util,dram_read_bw_util,dram_write_bw_util,dram_read_time,dram_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
272,350,100,1,0,,,229,[loop in monteCarloSimulation],func@0x401730,barrier_option_pricing,Child Function,0.0200051049,0.0200051049,0.0200051049,0.1473129963181149,13.579999999999998,0.0200051049,0.0200051049,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0200051049,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Bottom-up static instruction mix was used; Not a Loop,0.0,,,,0.0200051049,0.0200051049,13.579999999999998
272,554,100,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.4799713526,0.4799713526,0.4799713526,3.5343987673048605,13.579999999999998,0.4799713526,0.4799713526,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.4799713526,,,,,,,,,,,0.4799713526,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.4799713526,0.4799713526,13.579999999999998
272,21,580,1,0,,,229,[loop in monteCarloSimulation],std::log,barrier_option_pricing,Child Function,0.9599975406999998,0.9599975406999998,0.9599975406999998,7.069201330633284,13.579999999999998,0.9599975406999998,0.01,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.9599975406999998,,0.00029146490749090904,0.0,0.0,0.0,0.0,,,,,0.1499996387,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.854918750241779,0.7771988638561627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854918750.241779,40894311.0,101.70411921679421,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop; Replaced with GPU math function; Calls from System Module are present,0.1499996387,,,,0.9599975406999998,0.9599975406999998,13.579999999999998
272,399,21,1,0,,,229,[loop in monteCarloSimulation],logf,libm.so.6,Child Function,0.0199975208,0.0199975208,0.0199975208,0.1472571487481591,13.579999999999998,0.0199975208,0.0199975208,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0199975208,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,0.0199975208,0.0199975208,13.579999999999998
272,538,21,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.1499996387,0.1499996387,0.1499996387,1.1045628770250369,13.579999999999998,0.1499996387,0.1499996387,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.1499996387,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.1499996387,0.1499996387,13.579999999999998
272,540,21,1,0,,,229,[loop in monteCarloSimulation],__logf_finite,libm.so.6,Child Function,0.7800003811999999,0.7800003811999999,0.7800003811999999,5.743743602356407,13.579999999999998,0.7800003811999999,0.7800003811999999,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.7800003811999999,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,0.7800003811999999,0.7800003811999999,13.579999999999998
272,13,580,1,0,9,,229,[loop in monteCarloSimulation],"[loop in std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>]",barrier_option_pricing,Child Loop,5.7699958846,5.7699958846,5.7699958846,42.48892403976437,13.579999999999998,5.7699958846,0.8599721108000001,Parallel: Assumed,,,ACC,n/a - part of offload,2,2,,,,,,,,,,5.7699958846,,0.007329718707563637,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.00971564659090909,,,,,2.1199894222999998,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2733092874458748,40894311.0,11176795.0,2735926080.0,1847615296.0,888310784.0,51.9964412891183,35.11404089665351,16.88240039246479,57196085418.030136,38625444986.31887,18570640431.71127,0.2031110987856184,0.13716422225255281,0.06594687653306558,0.006561133863636364,0.0031545127272727272,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,23.48136279706501,21.346693451877282,,,,,,,,,,,0,3122.60009,0,0,0,0,2082.84424,0,0,0,0,0,3646.6463700000004,0,43521.24293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13684173332.12281,654570788.0,1627.9170337063003,2177151969.388955,104142212.0,259.00159914049306,7620037495.553244,364498010.0,906.5062635075145,0.0,0,0.0,Fallback implemented for dependent_iterations_distance; Calls from System Module are present,2.1199894222999998,,,,5.7699958846,5.7699958846,13.579999999999998
272,14,13,1,0,,,229,[loop in monteCarloSimulation],"std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>, float>::operator()",barrier_option_pricing,Child Function,4.9100237738,4.9100237738,4.9100237738,36.15628699410899,13.579999999999998,4.9100237738,0.12000141289999999,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,4.9100237738,,0.0012989378853818182,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.009639785227272728,,,,,2.1199894222999998,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,2714563520.0,1836934016.0,877629504.0,51.59044453907992,34.91104252163432,16.679402017445597,56749488992.987915,38402146773.79776,18347342219.190155,0.20152517398078096,0.13637125985013407,0.06515391413064686,0.006523203181818182,0.0031165820454545456,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,13.062917419025633,11.875379471841482,,,,,,,,,,,0,1560.46691,0,0,0,0,1041.42212,0,0,0,0,0,2605.22425,0,38016.95717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442879923.472387,260355530.0,647.5039978512327,0.0,0,0.0,7620037495.553244,364498010.0,906.5062635075145,0.0,0,0.0,Not a Loop; Calls from System Module are present,2.1199894222999998,,,,4.9100237738,4.9100237738,13.579999999999998
272,47,14,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.5600252997,0.5600252997,0.5600252997,4.1238976413843895,13.579999999999998,0.5600252997,0.5600252997,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.5600252997,,,,,,,,,,,0.5600252997,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.5600252997,0.5600252997,13.579999999999998
272,78,14,1,0,,,229,[loop in monteCarloSimulation],"std::generate_canonical<float, (unsigned long)24, std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>",barrier_option_pricing,Child Function,4.229997061200001,4.229997061200001,4.229997061200001,31.148726518409433,13.579999999999998,4.229997061200001,0.6500182732,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,4.229997061200001,,0.0012061566419636362,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.009639785227272728,,,,,1.5599641225999998,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,2714563520.0,1836934016.0,877629504.0,51.59044453907992,34.91104252163432,16.679402017445597,56749488992.987915,38402146773.79776,18347342219.190155,0.20152517398078096,0.13637125985013407,0.06515391413064686,0.006523203181818182,0.0031165820454545456,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,11.974341434331155,10.88576494030105,,,,,,,,,,,0,1560.46691,0,0,0,0,1041.42212,0,0,0,0,0,2084.51319,0,36454.82399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442879923.472387,260355530.0,647.5039978512327,0.0,0,0.0,6531461510.858767,312426904.0,777.0054639372679,0.0,0,0.0,Not a Loop; Calls from System Module are present,1.5599641225999998,,,,4.229997061200001,4.229997061200001,13.579999999999998
272,180,78,1,0,,,229,[loop in monteCarloSimulation],func@0x401730,barrier_option_pricing,Child Function,0.0299987487,0.0299987487,0.0299987487,0.2209038932253314,13.579999999999998,0.0299987487,0.0299987487,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0299987487,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,208284432.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Bottom-up static instruction mix was used; Not a Loop,0.0,,,,0.0299987487,0.0299987487,13.579999999999998
272,79,78,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.5699995643999999,0.5699995643999999,0.5699995643999999,4.1973458350515465,13.579999999999998,0.5699995643999999,0.5699995643999999,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.5699995643999999,,,,,,,,,,,0.5699995643999999,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.5699995643999999,0.5699995643999999,13.579999999999998
272,15,78,1,0,10,,229,[loop in monteCarloSimulation],"[loop in std::generate_canonical<float, (unsigned long)24, std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>]",barrier_option_pricing,Child Loop,2.979980474900001,2.979980474900001,2.979980474900001,21.943891567746697,13.579999999999998,2.979980474900001,0.2800129945,Parallel: Assumed,,,ACC,n/a - part of offload,2,2,,,,,,,,,,2.979980474900001,,0.0007422504248727272,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.009488095681818182,,,,,0.9899645582000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,104142212.0,104142212.0,2671847744.0,1815576064.0,856271680.0,50.778628622290555,34.505133346915756,16.2734952753748,55856491484.519615,37955646681.60733,17900844802.91228,0.19835401805582248,0.13478567713638967,0.06356834091943282,0.006447358181818181,0.0030407375,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,8.70861348024772,7.9169213456797465,,,,,,,,,,,0,1560.46691,0,0,0,0,1041.42212,0,0,0,0,0,1563.80213,0,28644.15803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265727954.083432,156213318.0,388.5023987107396,0.0,0,0.0,5442885526.1642885,260355798.0,647.5046643670214,0.0,0,0.0,Fallback implemented for dependent_iterations_distance; Calls from System Module are present,0.9899645582000001,,,,2.979980474900001,2.979980474900001,13.579999999999998
272,555,15,1,0,,,229,[loop in monteCarloSimulation],"std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>::min",barrier_option_pricing,Child Function,0.47998904589999997,0.47998904589999997,0.47998904589999997,3.534529056701031,13.579999999999998,0.47998904589999997,0.0400001258,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.47998904589999997,,0.0,0.0,0.0,0.0,7.580863636363636e-05,,,,,0.3999902215000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,21347712.0,10673856.0,10673856.0,0.40571456289674546,0.20285728144837273,0.20285728144837273,446286019.1864201,223143009.59321004,223143009.59321004,0.0015848225113154122,0.0007924112556577061,0.0007924112556577061,3.790431818181818e-05,3.790431818181818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop; Calls from System Module are present,0.3999902215000001,,,,0.47998904589999997,0.47998904589999997,13.579999999999998
272,295,555,1,0,,,229,[loop in monteCarloSimulation],func@0x401730,barrier_option_pricing,Child Function,0.0399986986,0.0399986986,0.0399986986,0.29454122680412376,13.579999999999998,0.0399986986,0.0399986986,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0399986986,,0.0,0.0,0.0,0.0,7.580863636363636e-05,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,21347712.0,10673856.0,10673856.0,0.40571456289674546,0.20285728144837273,0.20285728144837273,446286019.1864201,223143009.59321004,223143009.59321004,0.0015848225113154122,0.0007924112556577061,0.0007924112556577061,3.790431818181818e-05,3.790431818181818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Bottom-up static instruction mix was used; Not a Loop,0.0,,,,0.0399986986,0.0399986986,13.579999999999998
272,550,555,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.3999902215000001,0.3999902215000001,0.3999902215000001,2.9454360935198833,13.579999999999998,0.3999902215000001,0.3999902215000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.3999902215000001,,,,,,,,,,,0.3999902215000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,104142212.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.3999902215000001,0.3999902215000001,13.579999999999998
